DATE,Perth Mint Spot,Perth Mint Spot,PRICE,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Lease Rates
25/01/17,986.75,1011.65,1306.17,1339.12,112302.02,115233.02,975.49,1002,1292.83,1325.9,110835.17,113887.32,982.11,1006.68,1300.36,1333.63,111586.28,114495.52,
26/01/17,,,,,,,,,,,,,,,,,,,
27/01/17,964.6,990.5,1280.33,1314.88,110666.1,113907.5,958,982.6,1271.4,1304.63,110093.36,112989.17,961.76,985.94,1276.2,1309.19,110418.99,113316.89,
28/01/17,,,,,,,,,,,,,,,,,,,
29/01/17,,,,,,,,,,,,,,,,,,,
30/01/17,976.7,1001,1292.1,1324.42,111809.56,114687.71,967.49,994,1282.12,1317.34,110987.4,114004.91,972.29,997.77,1287.26,1321.69,111328.63,114365.73,
31/01/17,983.5,1008.5,1300.48,1333.91,111667.27,114673.96,975.24,998.2,1291.88,1320.89,111040.83,113625.11,980.09,1003.73,1295.94,1327.94,111323.25,114107.07,
01/02/17,986.8,1012,1303.73,1338.41,111873.52,114517.04,980.5,1006.8,1295.59,1329.64,110935.06,113812.82,983.98,1008.82,1299.95,1333.5,111280.18,114179.08,
02/02/17,997.7,1021,1306.89,1338.06,112477.5,115252.23,987.74,1012.3,1293.49,1327.42,111717.44,114475.04,993.15,1016.98,1300.84,1332.71,112085.37,114879.26,
03/02/17,987.6,1012.25,1289.69,1323.03,111427.58,114434.25,980.8,1004.4,1282.76,1314.22,110684.45,113407.59,983.98,1008.09,1285.53,1317.76,111078.47,113899.17,
04/02/17,,,,,,,,,,,,,,,,,,,
05/02/17,,,,,,,,,,,,,,,,,,,
06/02/17,998.9,1022.05,1303.03,1334.09,112386.24,115115.3,992.25,1016,1293.59,1324.51,111638.68,114386.28,994.86,1019.16,1297.86,1330.22,111923.6,114742.34,
07/02/17,1005.7,1028,1315.36,1345.55,112366.86,115033.2,993.25,1019.1,1300.46,1333.2,111392.99,114132.02,1000.23,1023.47,1307.2,1338.1,111870.98,114549.36,
08/02/17,1003.25,1026.25,1312.98,1343.26,112454.29,115063.15,994,1015.8,1302.07,1333.95,111560.08,114226.71,997.51,1020.88,1306.74,1338.22,111918.78,114667.09,
09/02/17,1010.45,1033.45,1324.83,1355.17,113443.22,116066.77,1001,1025,1312.72,1345.38,112224.93,115015.25,1005.73,1029.98,1318.55,1351.15,112781.15,115596.75,
10/02/17,1002.15,1027.5,1313.78,1348.07,113663.85,116549.33,991.6,1011.4,1296.38,1322.61,112685.42,114986.07,995.85,1018.21,1303.32,1333.33,113123.52,115772.25,
11/02/17,,,,,,,,,,,,,,,,,,,
12/02/17,,,,,,,,,,,,,,,,,,,
13/02/17,1001.2,1024.3,1303.65,1335.81,113720.57,116800.93,993.05,1015.8,1294.55,1325.59,112898.52,115669.15,996.35,1021.08,1298.87,1331.8,113382.47,116285.3,
14/02/17,990.65,1017.2,1293.44,1326.53,112414.5,115372.75,984.49,1008.6,1283.59,1316.02,111735.99,114687.91,987.52,1012.83,1287.13,1320.74,112090.22,115039.29,
15/02/17,991,1015,1291.88,1324.24,113281.21,116126.15,984.85,1009.4,1282.86,1316.04,112568.36,115546.68,988.05,1012.49,1287.61,1320.09,112979.94,115848.66,
16/02/17,1003.6,1028,1300.6,1333.7,114330.11,117120.04,997.74,1020.1,1291.91,1322.45,113686.2,116324.4,1000.35,1023.32,1296.69,1327.43,113983.99,116739.66,
17/02/17,1004,1028.3,1306.44,1335.63,113623.73,116693.96,999.05,1023.8,1295.95,1330.31,113232.33,115894.16,1001.2,1025.25,1300.34,1332.31,113459.65,116278.4,
18/02/17,,,,,,,,,,,,,,,,,,,
19/02/17,,,,,,,,,,,,,,,,,,,
20/02/17,1004,1023.8,1308.31,1334.99,113783.32,116119.4,987.2,1010.8,1286.76,1318.28,111552.23,114230.51,992.25,1014.13,1292.85,1322.13,112167.25,114737.09,
21/02/17,994.7,1018.5,1295.69,1326.89,112818.87,115605.26,986.35,1011.7,1286.16,1318.86,111950.73,114893.25,990.06,1015.55,1289.95,1323.89,112325.77,115307.19,
22/02/17,994.6,1019.65,1294.88,1325.6,112877.15,115750.67,988.24,1014.5,1284.1,1318.88,112046.65,115103.09,991.88,1016.34,1289.97,1322.34,112545.62,115399.58,
23/02/17,993.9,1015.45,1292.34,1324.2,112549.24,115035.35,983.95,1008.45,1278.08,1311.55,111318.68,114257.39,987.57,1013.36,1284.31,1318.48,111778.55,114816.31,
24/02/17,1007.4,1028.17,1305.09,1332.86,113463.46,116008.42,995.95,1021.9,1292.77,1325.21,112422.84,115255.15,1000.87,1024.9,1297.73,1329.49,112862.53,115649.67,
25/02/17,,,,,,,,,,,,,,,,,,,
26/02/17,,,,,,,,,,,,,,,,,,,
27/02/17,1019.4,1044.5,1325.61,1359.14,114358.22,117161.57,1007.4,1027.1,1312.74,1339.11,113791.65,116432.06,1016.52,1040.17,1322.04,1353.29,114075.36,116804.93,
28/02/17,1022.6,1047,1331.51,1363.06,114867.48,117921.22,1014.49,1040.2,1321.98,1353.55,114174.56,116920.15,1018.8,1043.19,1326.33,1358.61,114643.86,117464.95,
01/03/17,1016,1039,1325.92,1357.25,115190.27,117830.99,1007.25,1031.7,1314.9,1346.33,114066.09,116834.53,1011.74,1035.06,1319.83,1350.76,114566.26,117297.81,
02/03/17,1007.8,1033,1316.18,1349.07,114963.79,117792.99,1001.25,1026,1307.8,1339.99,114122.48,117155.55,1005.17,1029.13,1312.51,1344.34,114612.43,117435.68,
03/03/17,980,1005,1295.25,1330.09,111965,114801.15,973.1,999,1287.45,1321.3,111161.22,114080.09,977.17,1001.71,1292.4,1325.44,111569.42,114460.13,
04/03/17,,,,,,,,,,,,,,,,,,,
05/03/17,,,,,,,,,,,,,,,,,,,
06/03/17,989,1013,1303.13,1336.06,112755.89,115664.34,978.4,1001.75,1289.06,1319.68,111195.16,113976.14,984.43,1007.48,1298.08,1329.12,111993.99,114742.34,
07/03/17,968.5,992.75,1277.7,1309.71,110331.52,113135.08,963.5,986.1,1266.34,1294.6,109750.46,112316.79,965.92,989.78,1270.48,1302.45,110017.42,112824.72,
08/03/17,953.4,977.75,1255.3,1287.87,108544.59,111346.17,945.5,968.5,1248.35,1279.73,107711.36,110399.32,950.23,973.55,1251.85,1283.09,108124.95,110871,
09/03/17,939.2,964.75,1249,1284.15,107625,110473.52,934.5,957.4,1243.79,1275,106962.87,109706.18,937,960.83,1246.31,1278.46,107255.16,110084.82,
10/03/17,929.8,952.8,1236.11,1268.17,107271.03,109972.18,922,947.75,1225.42,1260.14,106066.88,109228.19,924.85,950.05,1230.21,1264.14,106566.93,109553.18,
11/03/17,,,,,,,,,,,,,,,,,,,
12/03/17,,,,,,,,,,,,,,,,,,,
13/03/17,936.45,960.9,1240.22,1270.21,107434.95,110378.58,930.74,954.3,1230.72,1262.89,106774.49,109553.64,934.23,957.67,1235.32,1266.84,107143.69,109960.73,
14/03/17,932.2,956.35,1233.23,1265.01,107053.85,109932.43,926.75,949,1225.84,1254.46,106390.64,109087.55,928.76,952.12,1228.58,1259.89,106700.34,109463.65,
15/03/17,934.3,957.5,1231.94,1263.53,107126.84,109892.28,925.99,948.3,1224.04,1254.76,106312.91,108912.26,930.78,952.53,1228.95,1258.06,106766.8,109335.33,
16/03/17,960.25,984.25,1247.95,1280.12,108735.26,111502.71,945.3,965.3,1227.34,1253.47,107225.38,109532.59,954.15,978.71,1240.37,1272.69,108122.63,110979.66,
17/03/17,948.9,972.75,1236.51,1267.76,107510.37,110270.94,941.25,964.4,1224.31,1257.04,106718.93,109420.82,945.03,968.04,1230.44,1260.84,107121.62,109808.97,
18/03/17,,,,,,,,,,,,,,,,,,,
19/03/17,,,,,,,,,,,,,,,,,,,
20/03/17,958.3,983.5,1239.77,1274.62,107837.5,110702.76,953.5,977.5,1234.72,1264.97,107264.84,110095.83,955.02,980.02,1237.1,1269.97,107517.34,110398.51,
21/03/17,962.3,984.9,1244.57,1274.62,108278,110722.46,948.75,970.8,1230.54,1260.45,106857.71,109545.07,954.36,976.76,1236.58,1266.14,107481.59,110076.72,
22/03/17,962.9,986.5,1256.64,1287.07,107488.53,109988.34,957.99,980.1,1249.99,1279.73,106830.85,109448.15,960.8,982.73,1253.33,1282.48,107147.86,109685.92,
23/03/17,954.6,978.5,1248.04,1280.86,106447.45,108901.49,948.5,974.5,1237.28,1271.36,105359.38,108451.61,951.64,976.32,1242.59,1275.32,105906.22,108739.64,
24/03/17,951.3,974.6,1246.65,1278.54,105701.61,108421.46,944.35,969.2,1239.79,1272.38,105087.27,107848.61,948.04,971.85,1243.47,1275.21,105446.07,108178.25,
25/03/17,,,,,,,,,,,,,,,,,,,
26/03/17,,,,,,,,,,,,,,,,,,,
27/03/17,969.8,992.8,1270.37,1301.52,106910.75,109565.41,952.5,976.5,1249.34,1281.16,105856.12,108272.97,962.09,985.32,1261.04,1292.12,106174.21,108831.01,
28/03/17,959.9,985.15,1260.54,1292,106136.14,108937.89,953.5,976.5,1252.46,1282.72,105561.99,108166.91,957.14,980.67,1256.37,1287.64,105877.38,108549.84,
29/03/17,946.05,969.25,1234.89,1268.15,105005.58,107848.45,940.25,964.3,1230.05,1260.19,104497.4,107326.59,943.11,967.03,1233.18,1264.91,104809.03,107545.99,
30/03/17,950.4,972.55,1238.79,1269.48,105770.02,108303.17,942.24,967.6,1229.12,1262.88,104654.6,107649.84,946.17,969.54,1234.51,1265.5,105186.93,107863.98,
31/03/17,940.7,961.5,1228.87,1258.01,105239.48,107784.15,933.99,957.3,1219.79,1250.07,104438.76,107093.15,937.23,959.03,1225.19,1254.2,104864.8,107385.19,
01/04/17,,,,,,,,,,,,,,,,,,,
02/04/17,,,,,,,,,,,,,,,,,,,
03/04/17,946.6,969.25,1242.4,1275.16,105318.72,107955.07,940.24,963.2,1234.26,1265.58,104723.93,107290.85,943.43,966.33,1238.77,1269.4,105002.4,107645.33,
04/04/17,950.8,972.5,1251.85,1285.71,105255.25,107614.58,943,965.9,1241.12,1271.57,104144.92,106809.22,946.95,969.59,1248.22,1278.54,104667.44,107258.93,
05/04/17,959.5,979.2,1266,1292.6,106091.92,108447.16,947.55,970.9,1252.05,1283.07,104808.51,107624.27,951.53,975.44,1256.56,1288.37,105327.42,108042.91,
06/04/17,954.1,973.9,1261.87,1292.16,105275.39,107645.17,944.9,969,1253.02,1281.58,104354.76,107045.43,949.39,970.96,1257.41,1286.51,104867.41,107329.4,
07/04/17,958.5,980.05,1274.13,1302.91,105711.52,108324.93,945.24,969.35,1253.3,1286.29,104723.14,107542.5,952.85,976.07,1265.59,1297.01,105237.82,107904.02,
08/04/17,,,,,,,,,,,,,,,,,,,
09/04/17,,,,,,,,,,,,,,,,,,,
10/04/17,944.9,968,1258.86,1290.71,105063.43,107830.17,938,964.6,1251.67,1285.89,104528.37,107372.59,941.57,965.61,1256.57,1289.18,104820.73,107584.64,
11/04/17,934.9,959.5,1245.21,1278.99,103437.34,106091.92,929.99,954.6,1237.84,1271.71,102820.25,105770.82,932.37,956.66,1242.12,1275.02,103139.05,105926.7,
12/04/17,963.7,985,1285.1,1312.98,105380.6,108054.5,952.05,976.4,1270.34,1303.36,104165.4,106945.09,957.21,980.67,1276.71,1308.53,104804.55,107460.38,
13/04/17,965.4,990,1280.1,1311.91,105199.64,107994.03,960.45,984.1,1265.31,1298.62,104487.36,107286.9,962.33,987.48,1271.15,1304.98,104774.77,107602.1,
14/04/17,962.65,985.65,1272.17,1302.74,104842.21,107406.28,962.65,985.65,1271.5,1302.56,104784.45,107357,962.65,985.65,1271.84,1302.65,104813.33,107381.64,
15/04/17,,,,,,,,,,,,,,,,,,,
16/04/17,,,,,,,,,,,,,,,,,,,
17/04/17,973.5,995.2,1282.1,1311.72,105449.52,107889.63,961.2,985.65,1266.4,1300.7,104097.96,106991.77,965.93,990.41,1272.74,1305.63,104596.27,107335.43,
18/04/17,973.5,999.9,1290.43,1325.42,106103.3,109069.09,970,994.5,1278.32,1310.1,105653.34,108503.31,971.99,996.91,1285.1,1318.59,105914.16,108707.02,
19/04/17,968.95,994,1287.47,1321.63,105221.07,108067.68,963.35,988.5,1277.22,1308.43,104600.54,107209.21,966.79,990.6,1283.74,1315.87,104973.96,107640.99,
20/04/17,960.75,985,1277.52,1309.32,104521.41,107374.85,955.25,978.55,1269.93,1304.03,103988.52,106622.81,958.04,981.83,1275.27,1307.44,104321.27,107001.77,
21/04/17,967.5,992.75,1285.01,1317.17,105728.4,108355.94,962,986.4,1277.56,1310.59,105031.16,107744.47,964.56,989.03,1280.73,1313.81,105343.11,108112.89,
22/04/17,,,,,,,,,,,,,,,,,,,
23/04/17,,,,,,,,,,,,,,,,,,,
24/04/17,960.9,985,1270.98,1304.12,105689.39,108399.25,956,979,1262.61,1293.84,105217.36,107827.06,958.35,981.65,1267.58,1298.76,105465.4,108096.54,
25/04/17,954,978.75,1261.15,1294.99,104743.48,107575.98,943.8,970.5,1252.22,1286.64,104223.83,106921.71,950.41,974.06,1257.73,1289.62,104556.03,107232.07,
26/04/17,945.5,969.8,1259.57,1292.19,105099.87,107938.74,939.5,965.65,1247.33,1282.19,104585.14,107361.24,942.88,967.36,1254.33,1287.49,104865.22,107657.73,
27/04/17,941.7,964.25,1259.13,1289.1,104735.87,107214.96,936.5,958.8,1250.67,1281.73,104229.8,106791.14,939.31,961.51,1255.33,1285.53,104463.7,106996.58,
28/04/17,939,962.5,1256.52,1287.97,104420.99,107027.59,932,956.65,1247.16,1281.51,103526.56,106494.28,936.4,959.89,1252.81,1284.79,104096.09,106768.29,
29/04/17,,,,,,,,,,,,,,,,,,,
30/04/17,,,,,,,,,,,,,,,,,,,
01/05/17,937.9,962.5,1253.04,1286.59,104422.27,107145.5,927.25,951.9,1236.85,1271.91,103648.01,106384.34,932.13,956.36,1244.87,1277.72,104019.01,106791.98,
02/05/17,926,950,1227.74,1260.11,103665.85,106312.81,918.75,943,1219.25,1252.35,102996.06,105540.56,923.02,946.24,1224.42,1255.64,103306.67,105963.58,
03/05/17,918.7,943.25,1220.93,1257.5,102830.09,105719.46,905,933.25,1208.12,1244.89,101468.6,104710.65,914.21,938.43,1216.69,1249.44,102419.57,105201.18,
04/05/17,895.5,917.15,1208.99,1239.73,101021.36,103463.69,885.74,908.7,1191.95,1223.84,99858.33,102446.84,891.11,912.8,1201.68,1231.4,100475.61,102986.99,
05/05/17,903.1,926.1,1220.74,1252.16,101427.16,104056.6,890.25,914.9,1203.85,1236.57,100233.25,102697.53,895.56,918.93,1211.2,1243.34,100633.61,103324.86,
06/05/17,,,,,,,,,,,,,,,,,,,
07/05/17,,,,,,,,,,,,,,,,,,,
08/05/17,915,937.75,1235.15,1264.84,103083.9,105675.05,900.49,927,1213.11,1249.16,101269.11,104306.04,907.29,933.04,1224.68,1260.05,102209.8,105186.99,
09/05/17,910,933.25,1235.09,1269.04,103098.79,105709.23,901,924,1225.96,1257.04,102209.44,104864.76,906.41,928.72,1230.73,1261.53,102705.45,105298.84,
10/05/17,897.4,923,1220.68,1253.57,102179.84,105102.01,892.5,916.2,1212.53,1243.82,101512.95,104281.88,895.36,919.57,1216.66,1249.92,101873.65,104690.57,
11/05/17,907.75,930.75,1232.02,1264.8,103650.26,106304.55,898.25,920.1,1222.94,1250.99,102544.22,105241.04,903.34,926.62,1227.92,1260.07,103145.25,105866.78,
12/05/17,916.3,939.5,1240.59,1272.17,104210.8,106783.57,906,929.7,1228.26,1260.44,103028.32,105855.64,910.15,933.82,1232.88,1265.49,103477.65,106240.16,
13/05/17,,,,,,,,,,,,,,,,,,,
14/05/17,,,,,,,,,,,,,,,,,,,
15/05/17,920.9,945.25,1242.5,1275.73,104457.69,107437.12,912.24,935.1,1233.1,1265.02,103394.42,105928.13,916.44,940.22,1237.5,1270.24,103906.18,106675.32,
16/05/17,924.7,950.25,1246.96,1281.01,104935.18,107967.41,919.75,941.4,1240.24,1269.25,104281.26,107037.18,922.48,946.66,1243.19,1276.5,104675.17,107508.61,
17/05/17,935.1,958,1259.56,1292.51,105310.96,107938.43,928.3,952.55,1251.08,1282.64,104378.05,107212.5,931.42,954.57,1255.62,1287.33,104799.84,107470.92,
18/05/17,938.9,962,1262.64,1294.75,104133.4,106897.44,925.45,951.3,1243.05,1277.43,102678.68,105698.93,931.62,956.16,1250.86,1284.21,103437.87,106220.45,
19/05/17,925.3,948.75,1244.65,1278.64,103032.05,105773.94,916.62,942.1,1234.34,1268.99,102089.57,104931.1,922.16,946.24,1241.18,1274.18,102625.47,105385.15,
20/05/17,,,,,,,,,,,,,,,,,,,
21/05/17,,,,,,,,,,,,,,,,,,,
22/05/17,930.5,959,1249.19,1285.7,103592.7,106736.7,922.7,948.5,1239.85,1273.33,102862.6,105605.99,927.39,952.1,1244.9,1278.74,103268.53,106101.56,
23/05/17,940.4,962.6,1258.23,1285.58,104431.42,107079.62,933.6,958.2,1245.46,1278.62,103788.31,106557,937.63,960.7,1252.09,1283.5,104137.02,106788.91,
24/05/17,937.7,958.2,1256.2,1283.03,104787.98,107296,928.5,953.4,1242.64,1277.5,103806.3,106719.03,932.48,955.58,1249.59,1281.23,104271.66,106934.52,
25/05/17,940.2,964.41,1256.26,1285.58,104961.42,107657.09,935.41,958.5,1246.22,1280.09,104373.05,107113.68,938.41,961.36,1251.46,1282.61,104737.23,107372.4,
26/05/17,945.1,969.25,1269.95,1302.93,105123.47,107906.6,936.25,960,1256.77,1288.88,104466.36,107318.4,939.52,964,1262.67,1296.05,104762.37,107551.28,
27/05/17,,,,,,,,,,,,,,,,,,,
28/05/17,,,,,,,,,,,,,,,,,,,
29/05/17,952.4,976.85,1278.9,1312.79,106068.79,108840.63,944.65,969.1,1269.35,1303.43,105130.1,107938.36,948.59,972.24,1275.05,1307.32,105574.28,108277.91,
30/05/17,947.2,973.05,1275.47,1310.33,105281.28,107891.78,936.25,958.5,1257.22,1286.58,103979.93,106489.35,943.19,967.48,1268.72,1301.99,104621.29,107394.57,
31/05/17,933.15,956.75,1252.72,1283.9,103607.87,106302.31,927.3,949.3,1242.97,1272.86,102933.86,105277.37,930.7,954.11,1248.07,1279.95,103234.31,105894.93,
01/06/17,938.7,962,1268.93,1300.6,104098.42,106744.24,933,956,1257.92,1289.1,103563,106154.24,936.95,958.9,1264.07,1294.31,103916.99,106450.46,
02/06/17,923.1,946.5,1250.3,1281.02,102851.03,105705.12,916.65,940.4,1241.21,1272.7,102252.31,104968.89,920.08,943.09,1245.62,1277.29,102618.32,105262.69,
03/06/17,,,,,,,,,,,,,,,,,,,
04/06/17,,,,,,,,,,,,,,,,,,,
05/06/17,945.1,966.5,1270.5,1300.28,104386.3,106914.23,937.5,961.7,1257.38,1288.47,103612.5,106379.4,941.62,964.25,1263.32,1294.27,104049.59,106620.11,
06/06/17,952,975,1271.71,1303.14,104396.32,106957.5,942.24,964.4,1259.52,1288.44,103618.13,106197.25,947.07,969.63,1265.97,1296.8,104034.3,106584.3,
07/06/17,952.1,975.5,1267.27,1300.67,104207.35,106827.01,944.6,969.5,1252.45,1284.79,103490.38,106016.2,948.98,972,1258.85,1289.92,103800.03,106381.3,
08/06/17,940,961.5,1244.7,1275.03,103115.95,105688.08,932.49,957.7,1235.41,1269.82,102303.48,105073.52,936.43,959.56,1241.04,1272.24,102796.73,105401.18,
09/06/17,930.9,953.85,1236.42,1266.23,102406.55,105295.5,924.85,947.9,1226.53,1257.59,101885.01,104479.72,926.96,949.95,1229.8,1260.89,102123.76,104724.89,
10/06/17,,,,,,,,,,,,,,,,,,,
11/06/17,,,,,,,,,,,,,,,,,,,
12/06/17,936.5,958.25,1243.86,1272.75,103230.4,105675.81,930,949.7,1234.9,1261.72,102543.53,104808.89,933.24,953.86,1239.09,1267.13,102837.5,105187.19,
13/06/17,936.3,961.5,1239.67,1272.84,103114.14,105813.08,931,954,1232.48,1264.16,102454.76,104968.36,934.79,957.11,1237.4,1267.56,102808.18,105334.17,
14/06/17,923.8,948.7,1224.74,1258.72,101645.71,104423.41,916,938.5,1208.12,1240.1,100888.24,103328.85,920.02,943.32,1218.66,1250.08,101237.6,103868.9,
15/06/17,931.1,954.5,1224.67,1255.87,101992.69,104584.57,923.5,943.5,1214.17,1240.63,101114.02,103454.78,927.75,950.2,1219.18,1249.17,101619.52,104134.8,
16/06/17,914.05,939.45,1204.28,1236.61,101605.8,104391.68,910.45,933.6,1198.28,1228.91,101151,103664.09,912.86,936.04,1202.21,1233.25,101423.86,104065.21,
17/06/17,,,,,,,,,,,,,,,,,,,
18/06/17,,,,,,,,,,,,,,,,,,,
19/06/17,918.3,943.85,1204.33,1239.19,101894.57,104776.79,910.75,937.8,1198.2,1230.39,101102.36,104198.96,915.36,940.83,1201.69,1235.61,101594.58,104490.49,
20/06/17,919.75,942.75,1208.48,1240.45,102588.92,105239.18,913,935.4,1201.75,1231.76,101963.84,104465.47,916.29,940.12,1205.26,1237.25,102270.3,105006.89,
21/06/17,914.9,938.4,1208.22,1241.23,101855.82,104547.14,908.3,931.3,1201.92,1233.16,100893.96,103562.21,912.12,935.02,1205.31,1236.19,101453.8,104088.8,
22/06/17,924,950,1224.45,1258.61,102630.43,105488,917.49,939.7,1215.22,1244.97,101887.26,104590.26,920.5,944.53,1218.81,1251.11,102277.18,105006.79,
23/06/17,921,948.75,1217.32,1252.64,102479.67,105548.44,913.5,935.7,1209.45,1240.16,101681.69,104274.41,916.8,940.68,1213.27,1245.45,102012.59,104744.28,
24/06/17,,,,,,,,,,,,,,,,,,,
25/06/17,,,,,,,,,,,,,,,,,,,
26/06/17,920,943,1215.16,1245.87,102460.4,104974.76,908.5,931.5,1199.97,1230.68,101406.77,104020.61,916.5,938.62,1209.35,1239.13,102060.96,104594.6,
27/06/17,915.5,935.2,1201.44,1231.53,102078.25,104505.33,904.5,928.4,1192.49,1224.75,101186.42,103971.52,909.45,932.48,1197.13,1227.95,101650.78,104292.82,
28/06/17,912,938.5,1199.66,1233.32,102235.2,105327.86,906.99,929.3,1194.2,1223.7,101715.98,104290.2,909.78,933.12,1196.93,1228.2,102017.4,104703.61,
29/06/17,916.3,939.45,1195.75,1227.4,102790.53,105509.63,907.99,930.9,1183.22,1218.54,102060.59,104633.16,911.83,935.25,1190.8,1221.79,102389.56,105066.61,
30/06/17,913.3,938,1188.88,1218.34,102221.55,104929.9,907.74,930.8,1179.22,1208.52,101532.56,104266.57,910.44,933.61,1183.44,1214.07,101873.94,104533.27,
01/07/17,,,,,,,,,,,,,,,,,,,
02/07/17,,,,,,,,,,,,,,,,,,,
03/07/17,918.2,937.9,1194.17,1220.11,103031.22,105279.28,908.9,929.9,1185.32,1214.44,102496.65,104935.82,913.94,933.87,1190.41,1216.9,102774.14,105083.21,
04/07/17,901,923.75,1183.31,1213.74,101778.12,104633.16,893.74,916.8,1165.55,1196.22,101187.57,103832.83,897.68,920.25,1175.24,1205.31,101537.81,104151.64,
05/07/17,906.5,929.25,1190.59,1219.65,102391.63,105061.01,893.5,922,1173.8,1210.37,101447.99,104388.39,902.25,924.63,1184.41,1214.29,102028.93,104626.95,
06/07/17,901.7,923.25,1186.5,1213.53,101955.22,104548.83,898.8,918.5,1181.89,1208.28,101627.32,103891.54,900.59,920.59,1184.82,1211.63,101839.15,104173.66,
07/07/17,902.3,922.5,1189.58,1217.18,102061.9,104528.48,893.75,914.5,1176.92,1205.83,101417.11,104006.09,897.01,918.1,1182.37,1210.66,101802.36,104263.58,
08/07/17,,,,,,,,,,,,,,,,,,,
09/07/17,,,,,,,,,,,,,,,,,,,
10/07/17,900.3,923.05,1183.52,1213.42,102553.17,105375.39,889.24,912.6,1169.28,1200.47,101497.85,104246.3,894.68,916.71,1176.3,1205.72,102110.61,104677.37,
11/07/17,892.3,918.5,1173,1207.92,101748.97,104810.04,883.24,905.9,1159.11,1189.63,100945.5,103644.02,887.46,912.53,1165.53,1198.96,101339.31,104264.21,
12/07/17,896.7,920.25,1172.36,1202.94,101706.23,104402.36,891.99,912.9,1166,1195.36,101169.51,103906.24,893.89,917.09,1168.35,1199.17,101474.56,104174.04,
13/07/17,909.8,935.5,1181.26,1215.49,102752.81,105870.54,904.24,928.05,1172.55,1204.07,102229.77,105098.57,906.48,932.02,1177.24,1211.02,102492.45,105447.1,
14/07/17,898.9,922.5,1160.62,1192.17,101845.37,104657.63,891.95,916.1,1152.44,1182.79,101181.98,103838.93,895.36,919.47,1156.17,1187.94,101491.51,104291.48,
15/07/17,,,,,,,,,,,,,,,,,,,
16/07/17,,,,,,,,,,,,,,,,,,,
17/07/17,914.75,938.25,1171.25,1201.78,102991.7,105722.01,910.99,934.4,1164.2,1195.23,102506.51,105202.29,912.62,936.47,1167.54,1198.86,102714.72,105483.44,
18/07/17,918,939.75,1177.53,1203.36,103348.44,105635.68,910.75,933.6,1150.08,1180.47,102131.51,104848.95,914.7,936.64,1161.68,1189.91,102640.5,105148.31,
19/07/17,918.6,941.5,1160.87,1187.86,102947.5,105551.57,909.9,931.7,1148.43,1176.39,101981.59,104499.47,913.42,938.12,1152.43,1184.02,102334.52,105158.06,
20/07/17,913.2,937,1148.87,1178.36,102141.42,104840.93,906.7,928.2,1139.77,1172.27,101559.8,104236.86,909.36,933,1144.76,1174.89,101847.1,104544.93,
21/07/17,919.75,942.75,1163.92,1195.2,102763.67,105484.6,911.95,936.7,1148.33,1182.14,102140.26,104863.57,916.21,940.49,1157.51,1188.58,102495.9,105266.32,
22/07/17,,,,,,,,,,,,,,,,,,,
23/07/17,,,,,,,,,,,,,,,,,,,
24/07/17,925.5,949.8,1166.42,1200.53,102578.7,105408.8,920,945.85,1160.88,1189.98,102074.25,104871.27,922.56,948.15,1163.31,1196.03,102333.4,105222.25,
25/07/17,925.6,950.8,1166.18,1197.63,102750.86,105612.89,916.75,940.4,1156.2,1187.07,101924.55,104638.31,920.92,945.73,1161.32,1193.06,102330.89,105140.38,
26/07/17,918.4,943,1160.71,1192.27,102750.59,105717.4,910,934.2,1152.19,1179.42,101738,104518.3,914.67,938.11,1156.48,1186.52,102347.65,105028.03,
27/07/17,923.3,948.65,1151.09,1182.63,102502.53,105371.03,917.9,940.7,1140.31,1171.14,101743.84,104587.03,920.29,945.24,1145.62,1177.2,102154.27,105001.45,
28/07/17,919.1,942.7,1153.49,1183.23,102111.08,104705.69,909.5,936.8,1140.87,1174.58,101145.5,104005.27,916.45,938.81,1149.62,1178.1,101777.8,104329.01,
29/07/17,,,,,,,,,,,,,,,,,,,
30/07/17,,,,,,,,,,,,,,,,,,,
31/07/17,928.5,951.75,1163.53,1193.09,102636.39,105320.66,923.95,947.4,1157.11,1187.07,102013.32,104725.6,926.09,949.38,1160.64,1190.33,102315.51,104952.64,
01/08/17,933.7,957.5,1166.25,1194.89,102906.89,105526.08,927,950.1,1154.42,1184.15,102099.78,104871.72,930.14,953.66,1160.3,1190.03,102532.29,105173.95,
02/08/17,937.3,959.4,1176.18,1206.79,103749.74,106061.67,930.4,953.1,1169.43,1198.11,102771.98,105497.35,933.77,955.88,1172.87,1201.25,103256.39,105769.94,
03/08/17,941,964.75,1186.03,1217.04,104112.24,106768.88,933.6,957.7,1173.23,1204.05,103302.84,106084.43,936.57,960.8,1180.45,1211.28,103641.88,106360.82,
04/08/17,956.8,980.75,1200.35,1231.56,105257.57,107960.96,949.35,973.8,1192.55,1224.29,104466.47,107084.06,953.46,977.55,1196.99,1227.87,104905.52,107622.63,
05/08/17,,,,,,,,,,,,,,,,,,,
06/08/17,,,,,,,,,,,,,,,,,,,
