DATE,PRICE,Open,High,Low,Change %
"Jun 17, 1990",0.7863,0.7859,0.7916,0.7753,1.35%
"Jun 10, 1990",0.7758,0.7755,0.7772,0.7696,0.57%
"Jun 03, 1990",0.7714,0.7711,0.7779,0.766,0.43%
"May 27, 1990",0.7681,0.7678,0.7734,0.7612,-0.01%
"May 20, 1990",0.7682,0.768,0.7694,0.76,0.76%
"May 13, 1990",0.7624,0.762,0.7689,0.7574,0.32%
"May 06, 1990",0.76,0.7595,0.7643,0.75,0.78%
"Apr 29, 1990",0.7541,0.7538,0.7577,0.7433,0.45%
"Apr 22, 1990",0.7507,0.7503,0.7792,0.7484,-2.61%
"Apr 15, 1990",0.7708,0.7705,0.7741,0.7623,0.72%
"Apr 08, 1990",0.7653,0.765,0.7677,0.761,-0.03%
"Apr 01, 1990",0.7655,0.765,0.7685,0.7521,1.35%
"Mar 25, 1990",0.7553,0.7548,0.7565,0.7421,1.08%
"Mar 18, 1990",0.7472,0.747,0.7583,0.7455,-0.88%
"Mar 11, 1990",0.7538,0.7535,0.7671,0.7522,-0.70%
"Mar 04, 1990",0.7591,0.7587,0.7623,0.7558,-0.12%
"Feb 25, 1990",0.76,0.7597,0.7677,0.7565,-0.77%
"Feb 18, 1990",0.7659,0.7656,0.7692,0.7536,1.07%
"Feb 11, 1990",0.7578,0.7575,0.7587,0.739,1.22%
"Feb 04, 1990",0.7487,0.7483,0.7734,0.7483,-3.29%
"Jan 28, 1990",0.7742,0.774,0.7747,0.758,1.90%
"Jan 21, 1990",0.7598,0.7595,0.7967,0.7558,-4.30%
"Jan 14, 1990",0.7939,0.7936,0.7969,0.7878,0.20%
"Jan 07, 1990",0.7923,0.792,0.7957,0.7804,1.14%
"Dec 31, 1989",0.7834,0.7831,0.7893,0.7799,-0.65%
"Dec 24, 1989",0.7885,0.788,0.8005,0.7825,-0.10%
"Dec 17, 1989",0.7893,0.789,0.7903,0.7813,0.77%
"Dec 10, 1989",0.7833,0.783,0.7881,0.7805,0.05%
"Dec 03, 1989",0.7829,0.7825,0.785,0.778,0.33%
"Nov 26, 1989",0.7803,0.78,0.7876,0.776,-0.41%
"Nov 19, 1989",0.7835,0.7833,0.7851,0.7731,0.10%
"Nov 12, 1989",0.7827,0.7823,0.7909,0.7788,-0.56%
"Nov 05, 1989",0.7871,0.7867,0.7909,0.7784,0.95%
"Oct 29, 1989",0.7797,0.7794,0.784,0.7753,0.10%
"Oct 22, 1989",0.7789,0.7785,0.7811,0.7632,1.13%
"Oct 15, 1989",0.7702,0.7696,0.7788,0.7559,0.08%
"Oct 08, 1989",0.7696,0.7696,0.7844,0.7632,-1.70%
"Oct 01, 1989",0.7829,0.7829,0.7842,0.7708,0.93%
"Sep 24, 1989",0.7757,0.7757,0.7939,0.7718,-0.69%
"Sep 17, 1989",0.7811,0.7811,0.7871,0.7648,0.94%
"Sep 10, 1989",0.7738,0.7738,0.7819,0.7609,1.26%
"Sep 03, 1989",0.7642,0.7642,0.7675,0.7564,0.70%
"Aug 27, 1989",0.7589,0.7589,0.7702,0.7538,0.00%
"Aug 20, 1989",0.7589,0.7589,0.7696,0.7557,0.20%
"Aug 13, 1989",0.7574,0.7574,0.7623,0.7527,-0.13%
"Aug 06, 1989",0.7584,0.7584,0.7704,0.7571,-0.51%
"Jul 30, 1989",0.7623,0.7623,0.772,0.7461,1.83%
"Jul 23, 1989",0.7486,0.7486,0.7575,0.7453,0.11%
"Jul 16, 1989",0.7478,0.7478,0.7643,0.742,-0.62%
"Jul 09, 1989",0.7525,0.7525,0.7697,0.7521,-2.09%
"Jul 02, 1989",0.7686,0.7686,0.7754,0.7533,1.61%
"Jun 25, 1989",0.7564,0.7564,0.7728,0.7498,-1.36%
"Jun 18, 1989",0.7668,0.7668,0.7798,0.7389,2.43%
"Jun 11, 1989",0.7486,0.7486,0.7589,0.7369,0.70%
"Jun 04, 1989",0.7434,0.7434,0.7602,0.7424,-2.47%
"May 28, 1989",0.7622,0.7622,0.7624,0.7339,2.75%
"May 21, 1989",0.7418,0.7418,0.7635,0.7366,-2.52%
"May 14, 1989",0.761,0.761,0.7808,0.7538,-2.51%
"May 07, 1989",0.7806,0.7806,0.801,0.7787,-2.38%
"Apr 30, 1989",0.7996,0.7996,0.8022,0.7895,0.92%
"Apr 23, 1989",0.7923,0.7923,0.7967,0.7895,-0.06%
"Apr 16, 1989",0.7928,0.7928,0.8144,0.7923,-2.00%
"Apr 09, 1989",0.809,0.809,0.8134,0.801,0.22%
"Apr 02, 1989",0.8072,0.8072,0.8268,0.7959,-1.42%
"Mar 26, 1989",0.8188,0.8188,0.8243,0.8093,-0.97%
"Mar 19, 1989",0.8268,0.8268,0.8293,0.8171,0.83%
"Mar 12, 1989",0.82,0.82,0.8233,0.8004,-0.05%
"Mar 05, 1989",0.8204,0.8204,0.8274,0.8033,0.91%
"Feb 26, 1989",0.813,0.813,0.8254,0.7862,-1.35%
"Feb 19, 1989",0.8241,0.8241,0.833,0.8033,0.48%
"Feb 12, 1989",0.8202,0.8202,0.8898,0.8138,-7.21%
"Feb 05, 1989",0.8839,0.8839,0.8934,0.8765,0.92%
"Jan 29, 1989",0.8758,0.8758,0.896,0.8717,0.36%
"Jan 22, 1989",0.8727,0.8727,0.8843,0.8719,-0.10%
"Jan 15, 1989",0.8736,0.8736,0.8752,0.8527,1.08%
"Jan 08, 1989",0.8643,0.8643,0.8709,0.8587,0.34%
"Jan 01, 1989",0.8614,0.8614,0.8745,0.854,0.94%
"Dec 25, 1988",0.8534,0.8534,0.8584,0.8499,0.41%
"Dec 18, 1988",0.8499,0.8499,0.8568,0.8428,0.71%
"Dec 11, 1988",0.8439,0.8439,0.8739,0.8359,-2.46%
"Dec 04, 1988",0.8652,0.8652,0.8849,0.8616,-0.86%
"Nov 27, 1988",0.8727,0.8727,0.8802,0.8643,0.06%
"Nov 20, 1988",0.8722,0.8722,0.8734,0.8516,2.05%
"Nov 13, 1988",0.8547,0.8547,0.863,0.8447,0.42%
"Nov 06, 1988",0.8511,0.8511,0.8538,0.8236,2.89%
"Oct 30, 1988",0.8272,0.8272,0.8319,0.8179,0.50%
"Oct 23, 1988",0.8231,0.8231,0.8263,0.8117,0.27%
"Oct 16, 1988",0.8209,0.8209,0.8224,0.8048,0.98%
"Oct 09, 1988",0.8129,0.8129,0.8136,0.7992,1.68%
"Oct 02, 1988",0.7995,0.7995,0.7999,0.7814,2.17%
"Sep 25, 1988",0.7825,0.7825,0.7881,0.7772,0.06%
"Sep 18, 1988",0.782,0.782,0.7936,0.7754,-1.65%
"Sep 11, 1988",0.7951,0.7951,0.8032,0.7917,-0.95%
"Sep 04, 1988",0.8027,0.8027,0.8076,0.7983,0.73%
"Aug 28, 1988",0.7969,0.7969,0.8132,0.7902,-1.73%
"Aug 21, 1988",0.8109,0.8109,0.8203,0.8086,-0.38%
"Aug 14, 1988",0.814,0.814,0.8154,0.799,1.65%
"Aug 07, 1988",0.8008,0.8008,0.8066,0.7924,0.16%
"Jul 31, 1988",0.7995,0.7995,0.8091,0.7973,-0.16%
"Jul 24, 1988",0.8008,0.8008,0.8169,0.7949,-1.36%
"Jul 17, 1988",0.8118,0.8118,0.8166,0.7892,3.34%
"Jul 10, 1988",0.7856,0.7856,0.8022,0.7841,-1.32%
"Jul 03, 1988",0.7961,0.7961,0.8069,0.7698,0.99%
"Jun 26, 1988",0.7883,0.7883,0.8188,0.782,-4.10%
"Jun 19, 1988",0.822,0.822,0.8283,0.808,1.06%
"Jun 12, 1988",0.8134,0.8134,0.8144,0.7954,0.81%
"Jun 05, 1988",0.8069,0.8069,0.8093,0.7861,0.00%
"May 29, 1988",0.8069,0.8069,0.8154,0.7985,0.07%
"May 22, 1988",0.8063,0.8063,0.8098,0.7802,2.92%
"May 15, 1988",0.7834,0.7834,0.7844,0.7539,1.27%
"May 08, 1988",0.7736,0.7736,0.7765,0.7617,0.72%
"May 01, 1988",0.7681,0.7681,0.7722,0.757,1.39%
"Apr 24, 1988",0.7576,0.7576,0.7593,0.7517,0.17%
"Apr 17, 1988",0.7563,0.7563,0.7567,0.7409,1.11%
"Apr 10, 1988",0.748,0.748,0.7493,0.7409,0.99%
"Apr 03, 1988",0.7407,0.7407,0.7424,0.7362,-0.09%
"Mar 27, 1988",0.7414,0.7414,0.7421,0.73,0.71%
"Mar 20, 1988",0.7362,0.7362,0.7431,0.7353,-0.04%
"Mar 13, 1988",0.7365,0.7365,0.7388,0.7272,0.63%
"Mar 06, 1988",0.7319,0.7319,0.7326,0.7265,0.81%
"Feb 28, 1988",0.726,0.726,0.7265,0.7175,0.97%
"Feb 21, 1988",0.719,0.719,0.7202,0.7145,0.00%
"Feb 14, 1988",0.719,0.719,0.7195,0.7072,1.81%
"Feb 07, 1988",0.7062,0.7062,0.7195,0.7033,-0.52%
"Jan 31, 1988",0.7099,0.7099,0.715,0.7057,0.45%
"Jan 24, 1988",0.7067,0.7067,0.7178,0.7067,-1.20%
"Jan 17, 1988",0.7153,0.7153,0.7165,0.7009,0.76%
"Jan 10, 1988",0.7099,0.7099,0.7143,0.6938,0.55%
"Jan 03, 1988",0.706,0.706,0.7268,0.6997,-2.23%
"Dec 27, 1987",0.7221,0.7221,0.7241,0.7139,0.24%
"Dec 20, 1987",0.7204,0.7204,0.7204,0.7084,1.11%
"Dec 13, 1987",0.7125,0.7125,0.7197,0.7112,-0.14%
"Dec 06, 1987",0.7135,0.7135,0.7137,0.6954,2.46%
"Nov 29, 1987",0.6964,0.6964,0.7068,0.6928,0.56%
"Nov 22, 1987",0.6925,0.6925,0.6965,0.6825,0.41%
"Nov 15, 1987",0.6897,0.6897,0.697,0.6841,0.51%
"Nov 08, 1987",0.6862,0.6862,0.6884,0.6767,0.29%
"Nov 01, 1987",0.6842,0.6842,0.6881,0.6662,1.91%
"Oct 25, 1987",0.6714,0.6714,0.7185,0.6635,-6.32%
"Oct 18, 1987",0.7167,0.7167,0.7273,0.7117,-0.58%
"Oct 11, 1987",0.7209,0.7209,0.7298,0.7177,-0.43%
"Oct 04, 1987",0.724,0.724,0.7265,0.7105,1.54%
"Sep 27, 1987",0.713,0.713,0.7288,0.7073,-1.56%
"Sep 20, 1987",0.7243,0.7243,0.7394,0.7208,-1.36%
"Sep 13, 1987",0.7343,0.7343,0.7357,0.7262,0.78%
"Sep 06, 1987",0.7286,0.7286,0.7316,0.7227,0.72%
"Aug 30, 1987",0.7234,0.7234,0.729,0.711,1.63%
"Aug 23, 1987",0.7118,0.7118,0.7161,0.7099,-0.07%
"Aug 16, 1987",0.7123,0.7123,0.7182,0.704,0.64%
"Aug 09, 1987",0.7078,0.7078,0.7087,0.6967,1.29%
"Aug 02, 1987",0.6988,0.6988,0.7025,0.6961,0.16%
"Jul 26, 1987",0.6977,0.6977,0.7086,0.6945,-1.41%
"Jul 19, 1987",0.7077,0.7077,0.711,0.701,-0.25%
"Jul 12, 1987",0.7095,0.7095,0.7155,0.7012,0.38%
"Jul 05, 1987",0.7068,0.7068,0.7176,0.6945,-1.66%
"Jun 28, 1987",0.7187,0.7187,0.722,0.7176,-0.07%
"Jun 21, 1987",0.7192,0.7192,0.7215,0.7148,-0.29%
"Jun 14, 1987",0.7213,0.7213,0.7245,0.7152,0.66%
"Jun 07, 1987",0.7166,0.7166,0.7177,0.7137,0.39%
"May 31, 1987",0.7138,0.7138,0.7185,0.7114,0.08%
"May 24, 1987",0.7132,0.7132,0.7195,0.7065,-0.85%
"May 17, 1987",0.7193,0.7193,0.7247,0.7168,0.73%
"May 10, 1987",0.7141,0.7141,0.717,0.7106,0.32%
"May 03, 1987",0.7118,0.7118,0.7135,0.7019,1.22%
"Apr 26, 1987",0.7032,0.7032,0.7117,0.6989,-1.04%
"Apr 19, 1987",0.7106,0.7106,0.7149,0.6977,-0.36%
"Apr 12, 1987",0.7132,0.7132,0.7265,0.7059,-0.59%
"Apr 05, 1987",0.7174,0.7174,0.7179,0.7019,1.34%
"Mar 29, 1987",0.7079,0.7079,0.7085,0.6974,1.75%
"Mar 22, 1987",0.6957,0.6957,0.6994,0.6845,1.64%
"Mar 15, 1987",0.6845,0.6845,0.6895,0.673,0.77%
"Mar 08, 1987",0.6793,0.6793,0.6895,0.6756,0.30%
"Mar 01, 1987",0.6773,0.6773,0.682,0.6734,0.30%
"Feb 22, 1987",0.6753,0.6753,0.6759,0.6638,1.70%
"Feb 15, 1987",0.664,0.664,0.668,0.6543,0.14%
"Feb 08, 1987",0.6631,0.6631,0.6697,0.6617,-0.76%
"Feb 01, 1987",0.6682,0.6682,0.6718,0.6592,1.40%
"Jan 25, 1987",0.659,0.659,0.6637,0.6579,-0.33%
"Jan 18, 1987",0.6612,0.6612,0.665,0.6412,1.74%
"Jan 11, 1987",0.6499,0.6499,0.6676,0.6378,-2.52%
"Jan 04, 1987",0.6667,0.6667,0.6692,0.6614,0.00%
"Dec 28, 1986",0.6667,0.6667,0.6675,0.6655,0.86%
"Dec 21, 1986",0.661,0.661,0.661,0.661,-1.25%
"Dec 14, 1986",0.6694,0.6694,0.6694,0.6694,1.64%
"Dec 07, 1986",0.6586,0.6586,0.6586,0.6586,0.78%
"Nov 30, 1986",0.6535,0.6535,0.6535,0.6535,0.48%
"Nov 23, 1986",0.6504,0.6504,0.6504,0.6504,0.96%
"Nov 16, 1986",0.6442,0.6442,0.6442,0.6442,-0.17%
"Nov 09, 1986",0.6453,0.6453,0.6453,0.6453,0.23%
"Nov 02, 1986",0.6438,0.6438,0.6438,0.6438,0.47%
"Oct 26, 1986",0.6408,0.6408,0.6408,0.6408,-0.11%
"Oct 19, 1986",0.6415,0.6415,0.6415,0.6415,0.58%
"Oct 12, 1986",0.6378,0.6378,0.6378,0.6378,-0.11%
"Oct 05, 1986",0.6385,0.6385,0.6385,0.6385,0.66%
"Sep 28, 1986",0.6343,0.6343,0.6343,0.6343,0.81%
"Sep 21, 1986",0.6292,0.6292,0.6292,0.6292,0.14%
"Sep 14, 1986",0.6283,0.6283,0.6283,0.6283,1.40%
"Sep 07, 1986",0.6196,0.6196,0.6196,0.6196,0.57%
"Aug 31, 1986",0.6161,0.6161,0.6161,0.6161,1.17%
"Aug 24, 1986",0.609,0.609,0.609,0.609,0.33%
"Aug 17, 1986",0.607,0.607,0.607,0.607,-2.62%
"Aug 10, 1986",0.6233,0.6233,0.6233,0.6233,2.45%
"Aug 03, 1986",0.6084,0.6084,0.6084,0.6084,0.53%
"Jul 27, 1986",0.6052,0.6052,0.6052,0.6052,0.62%
"Jul 20, 1986",0.6015,0.6015,0.6015,0.6015,-5.75%
"Jul 13, 1986",0.6382,0.6382,0.6382,0.6382,0.02%
"Jul 06, 1986",0.6381,0.6381,0.6381,0.6381,0.57%
"Jun 29, 1986",0.6345,0.6345,0.6345,0.6345,-5.34%
"Jun 22, 1986",0.6703,0.6703,0.6703,0.6703,-2.94%
"Jun 15, 1986",0.6906,0.6906,0.6906,0.6906,-0.30%
"Jun 08, 1986",0.6927,0.6927,0.6927,0.6927,-0.90%
"Jun 01, 1986",0.699,0.699,0.699,0.699,-2.21%
"May 25, 1986",0.7148,0.7148,0.7148,0.7148,-0.35%
"May 18, 1986",0.7173,0.7173,0.7173,0.7173,-0.49%
"May 11, 1986",0.7208,0.7208,0.7208,0.7208,-3.22%
"May 04, 1986",0.7448,0.7448,0.7448,0.7448,1.37%
"Apr 27, 1986",0.7347,0.7347,0.7347,0.7347,0.55%
"Apr 20, 1986",0.7307,0.7307,0.7307,0.7307,1.84%
"Apr 13, 1986",0.7175,0.7175,0.7175,0.7175,0.21%
"Apr 06, 1986",0.716,0.716,0.716,0.716,-0.14%
"Mar 30, 1986",0.717,0.717,0.717,0.717,0.63%
"Mar 23, 1986",0.7125,0.7125,0.7125,0.7125,-0.17%
"Mar 16, 1986",0.7137,0.7137,0.7137,0.7137,1.49%
"Mar 09, 1986",0.7032,0.7032,0.7032,0.7032,0.16%
"Mar 02, 1986",0.7021,0.7021,0.7021,0.7021,0.40%
"Feb 23, 1986",0.6993,0.6993,0.6993,0.6993,-0.46%
"Feb 16, 1986",0.7025,0.7025,0.7025,0.7025,0.10%
"Feb 09, 1986",0.7018,0.7018,0.7018,0.7018,1.08%
"Feb 02, 1986",0.6943,0.6943,0.6943,0.6943,-2.73%
"Jan 26, 1986",0.7138,0.7138,0.7138,0.7138,0.32%
"Jan 19, 1986",0.7115,0.7115,0.7115,0.7115,1.82%
"Jan 12, 1986",0.6988,0.6988,0.6988,0.6988,0.46%
"Jan 05, 1986",0.6956,0.6956,0.6956,0.6956,2.14%
"Dec 29, 1985",0.681,0.681,0.681,0.681,-0.18%
"Dec 22, 1985",0.6822,0.6822,0.6822,0.6822,-0.07%
"Dec 15, 1985",0.6827,0.6827,0.6827,0.6827,-0.38%
"Dec 08, 1985",0.6853,0.6853,0.6853,0.6853,0.63%
"Dec 01, 1985",0.681,0.681,0.681,0.681,-0.71%
"Nov 24, 1985",0.6859,0.6859,0.6859,0.6859,-0.35%
"Nov 17, 1985",0.6883,0.6883,0.6883,0.6883,2.27%
"Nov 10, 1985",0.673,0.673,0.673,0.673,0.00%
"Nov 03, 1985",0.673,0.673,0.673,0.673,-3.51%
"Oct 27, 1985",0.6975,0.6975,0.6975,0.6975,-0.24%
"Oct 20, 1985",0.6992,0.6992,0.6992,0.6992,-0.78%
"Oct 13, 1985",0.7047,0.7047,0.7047,0.7047,0.20%
"Oct 06, 1985",0.7033,0.7033,0.7033,0.7033,-0.62%
"Sep 29, 1985",0.7077,0.7077,0.7077,0.7077,-0.46%
"Sep 22, 1985",0.711,0.711,0.711,0.711,1.79%
"Sep 15, 1985",0.6985,0.6985,0.6985,0.6985,3.02%
"Sep 08, 1985",0.678,0.678,0.678,0.678,-0.92%
"Sep 01, 1985",0.6843,0.6843,0.6843,0.6843,-2.45%
"Aug 25, 1985",0.7015,0.7015,0.7015,0.7015,-0.36%
"Aug 18, 1985",0.704,0.704,0.704,0.704,0.17%
"Aug 11, 1985",0.7028,0.7028,0.7028,0.7028,-0.73%
"Aug 04, 1985",0.708,0.708,0.708,0.708,-1.32%
"Jul 28, 1985",0.7175,0.7175,0.7175,0.7175,1.49%
"Jul 21, 1985",0.707,0.707,0.707,0.707,-1.33%
"Jul 14, 1985",0.7165,0.7165,0.7165,0.7165,2.30%
"Jul 07, 1985",0.7004,0.7004,0.7004,0.7004,3.76%
"Jun 30, 1985",0.675,0.675,0.675,0.675,0.97%
"Jun 23, 1985",0.6685,0.6685,0.6685,0.6685,0.45%
"Jun 16, 1985",0.6655,0.6655,0.6655,0.6655,-0.08%
"Jun 09, 1985",0.666,0.666,0.666,0.666,0.26%
"Jun 02, 1985",0.6643,0.6643,0.6643,0.6643,0.17%
"May 26, 1985",0.6632,0.6632,0.6632,0.6632,-2.69%
"May 19, 1985",0.6815,0.6815,0.6815,0.6815,-0.34%
"May 12, 1985",0.6838,0.6838,0.6838,0.6838,-1.26%
"May 05, 1985",0.6925,0.6925,0.6925,0.6925,4.92%
"Apr 28, 1985",0.66,0.66,0.66,0.66,-0.75%
"Apr 21, 1985",0.665,0.665,0.665,0.665,3.26%
"Apr 14, 1985",0.644,0.644,0.644,0.644,-3.81%
"Apr 07, 1985",0.6695,0.6695,0.6695,0.6695,2.68%
"Mar 31, 1985",0.652,0.652,0.652,0.652,-6.86%
"Mar 24, 1985",0.7,0.7,0.7,0.7,0.00%
"Mar 17, 1985",0.7,0.7,0.7,0.7,1.63%
"Mar 10, 1985",0.6888,0.6888,0.6888,0.6888,-0.17%
"Mar 03, 1985",0.69,0.69,0.69,0.69,-2.61%
"Feb 24, 1985",0.7085,0.7085,0.7085,0.7085,-0.21%
"Feb 17, 1985",0.71,0.71,0.71,0.71,-3.79%
"Feb 10, 1985",0.738,0.738,0.738,0.738,-4.16%
"Feb 03, 1985",0.77,0.77,0.77,0.77,-4.73%
"Jan 27, 1985",0.8082,0.8082,0.8082,0.8082,-0.90%
"Jan 20, 1985",0.8155,0.8155,0.8155,0.8155,0.09%
"Jan 13, 1985",0.8148,0.8148,0.8148,0.8148,-0.88%
"Jan 06, 1985",0.822,0.822,0.822,0.822,1.19%
"Dec 30, 1984",0.8123,0.8123,0.8123,0.8123,-1.93%
"Dec 23, 1984",0.8283,0.8283,0.8283,0.8283,-0.65%
"Dec 16, 1984",0.8337,0.8337,0.8337,0.8337,-0.33%
"Dec 09, 1984",0.8365,0.8365,0.8365,0.8365,-1.45%
"Dec 02, 1984",0.8488,0.8488,0.8488,0.8488,-0.98%
"Nov 25, 1984",0.8572,0.8572,0.8572,0.8572,0.05%
"Nov 18, 1984",0.8568,0.8568,0.8568,0.8568,-0.36%
"Nov 11, 1984",0.8599,0.8599,0.8599,0.8599,-0.01%
"Nov 04, 1984",0.86,0.86,0.86,0.86,0.19%
"Oct 28, 1984",0.8584,0.8584,0.8584,0.8584,1.23%
"Oct 21, 1984",0.848,0.848,0.848,0.848,1.73%
"Oct 14, 1984",0.8336,0.8336,0.8336,0.8336,0.25%
"Oct 07, 1984",0.8315,0.8315,0.8315,0.8315,-0.18%
"Sep 30, 1984",0.833,0.833,0.833,0.833,0.48%
"Sep 23, 1984",0.829,0.829,0.829,0.829,-0.48%
"Sep 16, 1984",0.833,0.833,0.833,0.833,0.18%
"Sep 09, 1984",0.8315,0.8315,0.8315,0.8315,0.42%
"Sep 02, 1984",0.828,0.828,0.828,0.828,-2.45%
"Aug 26, 1984",0.8488,0.8488,0.8488,0.8488,-0.78%
"Aug 19, 1984",0.8555,0.8555,0.8555,0.8555,0.35%
"Aug 12, 1984",0.8525,0.8525,0.8525,0.8525,1.13%
"Aug 05, 1984",0.843,0.843,0.843,0.843,0.00%
"Jul 29, 1984",0.843,0.843,0.843,0.843,1.81%
"Jul 22, 1984",0.828,0.828,0.828,0.828,0.08%
"Jul 15, 1984",0.8273,0.8273,0.8273,0.8273,-0.98%
"Jul 08, 1984",0.8355,0.8355,0.8355,0.8355,-0.77%
"Jul 01, 1984",0.842,0.842,0.842,0.842,-2.26%
"Jun 24, 1984",0.8615,0.8615,0.8615,0.8615,-0.81%
"Jun 17, 1984",0.8685,0.8685,0.8685,0.8685,-1.92%
"Jun 10, 1984",0.8855,0.8855,0.8855,0.8855,-1.28%
"Jun 03, 1984",0.897,0.897,0.897,0.897,-0.70%
"May 27, 1984",0.9033,0.9033,0.9033,0.9033,0.59%
"May 20, 1984",0.898,0.898,0.898,0.898,0.44%
"May 13, 1984",0.8941,0.8941,0.8941,0.8941,-0.72%
"May 06, 1984",0.9006,0.9006,0.9006,0.9006,-2.77%
"Apr 29, 1984",0.9263,0.9263,0.9263,0.9263,0.79%
"Apr 22, 1984",0.919,0.919,0.919,0.919,-0.38%
"Apr 15, 1984",0.9225,0.9225,0.9225,0.9225,0.52%
"Apr 08, 1984",0.9177,0.9177,0.9177,0.9177,-0.34%
"Apr 01, 1984",0.9208,0.9208,0.9208,0.9208,-1.64%
"Mar 25, 1984",0.9362,0.9362,0.9362,0.9362,-0.62%
"Mar 18, 1984",0.942,0.942,0.942,0.942,-2.23%
"Mar 11, 1984",0.9635,0.9635,0.9635,0.9635,0.97%
"Mar 04, 1984",0.9542,0.9542,0.9542,0.9542,1.09%
"Feb 26, 1984",0.9439,0.9439,0.9439,0.9439,0.04%
"Feb 19, 1984",0.9435,0.9435,0.9435,0.9435,-0.20%
"Feb 12, 1984",0.9454,0.9454,0.9454,0.9454,1.62%
"Feb 05, 1984",0.9303,0.9303,0.9303,0.9303,0.95%
"Jan 29, 1984",0.9215,0.9215,0.9215,0.9215,0.62%
"Jan 22, 1984",0.9158,0.9158,0.9158,0.9158,1.51%
"Jan 15, 1984",0.9022,0.9022,0.9022,0.9022,-0.58%
"Jan 08, 1984",0.9075,0.9075,0.9075,0.9075,-0.22%
"Jan 01, 1984",0.9095,0.9095,0.9095,0.9095,1.45%
"Dec 25, 1983",0.8965,0.8965,0.8965,0.8965,-0.39%
"Dec 18, 1983",0.9,0.9,0.9,0.9,0.78%
"Dec 11, 1983",0.893,0.893,0.893,0.893,-1.76%
"Dec 04, 1983",0.909,0.909,0.909,0.909,-0.87%
"Nov 27, 1983",0.917,0.917,0.917,0.917,0.20%
"Nov 20, 1983",0.9152,0.9152,0.9152,0.9152,-0.28%
"Nov 13, 1983",0.9178,0.9178,0.9178,0.9178,0.10%
"Nov 06, 1983",0.9169,0.9169,0.9169,0.9169,0.65%
"Oct 30, 1983",0.911,0.911,0.911,0.911,-0.83%
"Oct 23, 1983",0.9186,0.9186,0.9186,0.9186,-0.33%
"Oct 16, 1983",0.9216,0.9216,0.9216,0.9216,1.13%
"Oct 09, 1983",0.9113,0.9113,0.9113,0.9113,-0.32%
"Oct 02, 1983",0.9142,0.9142,0.9142,0.9142,1.91%
"Sep 25, 1983",0.8971,0.8971,0.8971,0.8971,0.26%
"Sep 18, 1983",0.8948,0.8948,0.8948,0.8948,0.98%
"Sep 11, 1983",0.8861,0.8861,0.8861,0.8861,0.74%
"Sep 04, 1983",0.8796,0.8796,0.8796,0.8796,0.39%
"Aug 28, 1983",0.8762,0.8762,0.8762,0.8762,-0.70%
"Aug 21, 1983",0.8824,0.8824,0.8824,0.8824,-0.11%
"Aug 14, 1983",0.8834,0.8834,0.8834,0.8834,1.37%
"Aug 07, 1983",0.8715,0.8715,0.8715,0.8715,-0.35%
"Jul 31, 1983",0.8746,0.8746,0.8746,0.8746,-0.62%
"Jul 24, 1983",0.8801,0.8801,0.8801,0.8801,0.09%
"Jul 17, 1983",0.8793,0.8793,0.8793,0.8793,1.01%
"Jul 10, 1983",0.8705,0.8705,0.8705,0.8705,-0.32%
"Jul 03, 1983",0.8733,0.8733,0.8733,0.8733,-0.33%
"Jun 26, 1983",0.8762,0.8762,0.8762,0.8762,-0.28%
"Jun 19, 1983",0.8787,0.8787,0.8787,0.8787,0.39%
"Jun 12, 1983",0.8753,0.8753,0.8753,0.8753,-0.16%
"Jun 05, 1983",0.8767,0.8767,0.8767,0.8767,-0.44%
"May 29, 1983",0.8806,0.8806,0.8806,0.8806,-0.27%
"May 22, 1983",0.883,0.883,0.883,0.883,0.10%
"May 15, 1983",0.8821,0.8821,0.8821,0.8821,-0.33%
"May 08, 1983",0.885,0.885,0.885,0.885,1.58%
"May 01, 1983",0.8712,0.8712,0.8712,0.8712,0.47%
"Apr 24, 1983",0.8671,0.8671,0.8671,0.8671,-0.20%
"Apr 17, 1983",0.8688,0.8688,0.8688,0.8688,-0.02%
"Apr 10, 1983",0.869,0.869,0.869,0.869,0.40%
"Apr 03, 1983",0.8655,0.8655,0.8655,0.8655,0.15%
"Mar 27, 1983",0.8642,0.8642,0.8642,0.8642,-0.37%
"Mar 20, 1983",0.8674,0.8674,0.8674,0.8674,-0.07%
"Mar 13, 1983",0.868,0.868,0.868,0.868,1.17%
"Mar 06, 1983",0.858,0.858,0.858,0.858,-9.35%
"Feb 27, 1983",0.9465,0.9465,0.9465,0.9465,-1.51%
"Feb 20, 1983",0.961,0.961,0.961,0.961,-0.75%
"Feb 13, 1983",0.9683,0.9683,0.9683,0.9683,-0.24%
"Feb 06, 1983",0.9706,0.9706,0.9706,0.9706,0.68%
"Jan 30, 1983",0.964,0.964,0.964,0.964,-0.95%
"Jan 23, 1983",0.9732,0.9732,0.9732,0.9732,-0.54%
"Jan 16, 1983",0.9785,0.9785,0.9785,0.9785,-1.02%
"Jan 09, 1983",0.9886,0.9886,0.9886,0.9886,0.10%
"Jan 02, 1983",0.9876,0.9876,0.9876,0.9876,0.78%
"Dec 26, 1982",0.98,0.98,0.98,0.98,0.62%
"Dec 19, 1982",0.974,0.974,0.974,0.974,0.95%
"Dec 12, 1982",0.9648,0.9648,0.9648,0.9648,0.16%
